customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member
1735.0,37,,88149 USD,1505.6501287574151,2022-06-06,Delhi,electronics,1.1,Y
4568.0,38,male,56660 USD,3170.81739715799,2019-08-02,mumbai,,3.3,Yes
4338.0,unknown,Male,$65104,113.53687996449084,27/07/2022,mumbai,Clothing,2.6,No
4015.0,39,,,1797.914073462716,2023-06-03,mumbai,Clothing,2.3,Yes
3889.0,52,male,"125,037",4039.7021994865117,12/12/2020,Hyderabad,,2.2,Yes
1961.0,54,M,122735,1235.0540370270844,12-30-2021,Bangalore,Electronics,3.0/5,1
3989.0,33,female,$44496,3350.6553195538095,2018-07-25,Kolkata,Clothing,4.3,Y
4848.0,67,,$103301,849.2720142969906,05-22-2023,Chennai,Clothing,1.6/5,N
2026.0,66,Male,111257 USD,4968.509070822848,12/09/2020,Kolkata,Electronics,1.5,N
4865.0,60,male,23515,284.68933534113006,2020-07-03,Chennai,,4.3,1
3863.0,34,male,24454,1841.900140102713,2020-01-15,Mumbai,Electronics,3.8,0
6569.0,33,M,126073,3929.2512523128203,07-01-2020,Mumbai,electronics,2.6/5,0
3501.0,19,F,42873 USD,3663.1702964476467,2018-02-23,Delhi,Electronics,1.3,0
2947.0,21,female,93920 USD,1141.5236522526145,09-28-2020,Mumbai,Electronics,2.8/5,No
2177.0,38,F,33727,1055.7966248723058,23/05/2022,,Electronics,4.5/5,No
5760.0,5,Male,148376,40.35572146564682,02-22-2022,Mumbai,,3.4,No
1011.0,51,female,"89,070",2192.107125662781,01-01-2023,Bangalore,home,2.3,Yes
6252.0,47,M,"119,059",3696.59847634858,10/12/2018,mumbai,,1.1/5,
5399.0,23,Male,144564 USD,3846.0973128915616,07/04/2021,Hyderabad,home,3.7/5,Y
4364.0,34,female,117425 USD,1883.784809033686,2023-04-17,Delhi,electronics,4.4,No
4022.0,56,female,"137,213",,30/03/2021,Bangalore,electronics,4.6,N
4371.0,42,F,69979,4824.115138830834,31/03/2022,,Clothing,3.9/5,Yes
6859.0,22,Male,45465,170.0019622060141,2019-12-04,Delhi,,3.9,No
3830.0,22,M,73900 USD,1129.88186025271,2019-06-11,Hyderabad,home,3.4,No
1042.0,5,M,79799,660.521470642686,03/08/2021,Delhi,electronics,4.2/5,0
1943.0,33,Male,137021 USD,1914.7319972767727,14/03/2023,Kolkata,electronics,4.5,0
3390.0,68,Male,"116,129",527.0577504481832,2019-02-16,Kolkata,,2.8,Y
6445.0,58,male,41330,,2022-03-26,Kolkata,Clothing,3.8,Y
3545.0,54,Female,$28302,4373.191316141019,07-23-2019,Mumbai,Electronics,1.9/5,Yes
3411.0,57,F,$98443,1045.2214153845932,2018-07-18,Hyderabad,Home,3.7/5,N
5986.0,26,Male,109966,4545.459425323834,30/03/2021,Bangalore,Clothing,,1
2004.0,22,Male,$127288,356.91248586344534,2020-02-14,Bangalore,Home,3.4,0
1020.0,59,Female,$132689,4494.715319979031,24/01/2019,,Clothing,3.8,N
1406.0,19,Female,92717,257.42900291477116,2019-04-19,Chennai,Clothing,2.9,
2014.0,26,female,131749,3389.0281900323807,05/11/2021,Bangalore,Electronics,3.4,
5431.0,60,,$32875,1901.8283144190561,2020-02-04,mumbai,electronics,4.8,Y
2838.0,53,M,$47219,3034.2628339627395,2022-07-13,Kolkata,home,1.3/5,Y
4188.0,39,F,$56182,1662.6319730396967,2019-08-15,mumbai,Clothing,,1
6243.0,39,female,$100541,1914.7319972767727,2021-02-21,,Electronics,2.8,
6923.0,39,Male,"62,269",2839.7290531619196,2023-01-23,mumbai,Home,1.1,N
1714.0,51,Female,99781 USD,3930.232592553032,2020-12-31,Kolkata,,3.7,1
5146.0,46,male,$26457,4230.875861962127,2020-09-08,Chennai,,4.4,Y
4854.0,55,M,26749 USD,4582.661882644555,2020-09-20,Mumbai,electronics,2.6,Yes
5419.0,63,female,$53064,,2018-06-17,Bangalore,,4.0/5,N
5884.0,50,male,$29821,872.9282580508323,2018-10-11,Hyderabad,Clothing,2.3,No
1140.0,35,M,135256 USD,59.75514806754749,,Chennai,Home,,N
5565.0,,,118297,1085.2732534954937,2020-11-25,Bangalore,Clothing,1.4/5,
5882.0,18,,123587,2747.679222324468,2020-04-03,Mumbai,,4.4,N
6921.0,50,male,"98,655",4543.232936159365,2021-04-13,mumbai,home,2.3,
6453.0,18,Female,$27664,2917.2855673094487,2021-05-07,Hyderabad,,1.6/5,N
1963.0,41,female,"49,281",447.15744522782137,02-13-2021,Hyderabad,home,2.7,Y
1372.0,21,female,146991,4722.745432151417,05-14-2023,,,3.8,No
4635.0,21,,"125,815",2796.7792301645136,08-31-2021,mumbai,electronics,4.3,
3541.0,35,M,51821,934.4881967316961,2023-05-17,Mumbai,Home,1.5,N
4610.0,44,male,"123,769",4584.239812150834,05-28-2021,Bangalore,home,4.6,Yes
2692.0,60,Female,44647 USD,3959.959731001026,09/06/2020,mumbai,Electronics,2.9,0
6275.0,49,Male,"130,861",836.1619402759167,2022-05-21,Delhi,electronics,4.6,
6767.0,50,female,89918,1680.9325107352977,06/12/2022,,Clothing,1.1,0
1105.0,45,Male,101985,4995.05721372765,2018-05-14,Bangalore,,4.2/5,No
6539.0,59,Female,$102799,2772.689637816182,13/07/2022,mumbai,Home,1.1/5,1
2681.0,58,,,101.15722823228667,02/05/2018,mumbai,Home,3.6/5,Yes
5097.0,53,female,$94944,1537.6817680836882,2020-04-12,Chennai,,2.9,1
5016.0,23,female,109142,948.9762632721581,04-07-2023,Chennai,Electronics,2.0,N
3636.0,33,male,47603 USD,-500,10-18-2020,Bangalore,home,2.3/5,
3137.0,51,Male,$66458,4449.891496716038,2023-06-17,,,3.9/5,Y
4416.0,40,,"90,605",4428.182541438318,2021-12-15,Kolkata,Home,1.4,N
5445.0,67,male,39623 USD,4690.982257560002,2020-06-13,Chennai,Electronics,2.1/5,N
4530.0,59,F,$64440,3024.049802910139,24/02/2022,Delhi,Electronics,3.5,1
2286.0,41,Male,"102,427",3190.026252514207,2022-06-11,Kolkata,,3.0,N
4179.0,66,Male,27704,1784.1214724997385,2018-10-16,Delhi,Electronics,1.9,Yes
6158.0,30,F,"113,826",4188.263894784344,2022-07-31,Hyderabad,electronics,2.7,Y
4654.0,35,Female,47460,3131.951724730585,12/12/2020,Chennai,Home,2.5,1
3359.0,N/A,Female,"103,045",2935.3309734291734,2021-05-13,mumbai,electronics,1.7,
1444.0,30,female,$102805,160.50524381912638,03/10/2021,Kolkata,Electronics,3.7,0
6047.0,66,M,"137,529",3338.1779524455496,12-10-2020,Bangalore,,4.4,N
1035.0,54,male,$93511,3245.637847670204,18/04/2020,Kolkata,electronics,1.6/5,0
6203.0,60,M,$130373,4935.105436497321,2023-04-30,mumbai,Clothing,4.0,
2475.0,56,female,$26565,4725.230866373328,2020-06-30,Hyderabad,Electronics,3.1,1
4957.0,59,M,"108,003",1246.0777491774445,02-09-2018,Delhi,electronics,4.1,0
2798.0,34,Male,"24,870",651.4443284465074,,Hyderabad,electronics,1.3,N
2845.0,32,Male,$38909,2855.958806744228,,Mumbai,Home,2.6,
2408.0,35,F,29117 USD,1526.4653760926167,06-28-2018,Chennai,Clothing,,N
6291.0,40,F,138903,,24/04/2022,Bangalore,home,1.1,1
,N/A,female,"87,474",2121.031447517154,2018-07-02,Delhi,electronics,3.5/5,Yes
2708.0,68,female,$113926,4999.464406858196,10-26-2022,Hyderabad,Home,3.6,No
6481.0,47,,"64,322",1492.0045067856881,2021-04-02,Bangalore,home,2.8,N
3938.0,51,female,$147463,2395.753661138784,2022-11-05,Chennai,Home,4.1,Yes
2300.0,21,Male,121536 USD,4535.412994252801,2021-11-01,mumbai,Home,1.2,N
2243.0,20,M,40128,,2019-12-06,Bangalore,,4.1/5,N
4976.0,24,male,140909,2655.7948400173295,2019-05-12,Chennai,Clothing,2.9,Yes
4097.0,35,,$117317,1657.759560263468,20/08/2019,Chennai,Electronics,1.4,N
5616.0,59,,89001,2758.9679250901527,04-06-2019,Chennai,Clothing,1.9,No
6902.0,24,,20440 USD,4600.632949089576,2022-11-14,Hyderabad,home,3.6,0
1009.0,57,female,"80,955",101.40286400646801,2019-04-19,mumbai,,4.0,1
,23,female,69613,307.5913549396501,11-16-2019,Chennai,Clothing,1.2,
3425.0,39,Male,$143491,1005.2987427619554,04-13-2023,Bangalore,Electronics,4.4/5,
6752.0,18,male,$90949,,2020-11-26,mumbai,Clothing,2.2,0
2660.0,21,Male,"31,663",4896.956621376225,11/06/2022,Mumbai,Clothing,,Yes
3631.0,63,male,124059,396.88174392977095,2022-07-23,Bangalore,Clothing,4.6,0
5815.0,66,Male,"123,316",535.5096698581461,09-26-2022,Hyderabad,electronics,2.7/5,Y
2072.0,69,M,$39547,1328.6567904697818,2018-11-15,Chennai,,4.5,
4225.0,67,female,,700.8287459830466,2022-04-28,,Clothing,4.4,N
5954.0,60,Female,$125056,3373.0001124596743,12-06-2021,mumbai,Electronics,3.0,1
2316.0,46,Female,20005,1583.128724300401,12-22-2018,Mumbai,Electronics,2.0/5,No
6699.0,38,female,123080 USD,895.5899771243376,2022-08-22,Hyderabad,Electronics,3.5/5,No
5145.0,43,,"27,038",4109.486507161114,09/09/2019,Delhi,Electronics,1.8,Y
4683.0,31,female,26414 USD,4548.491409060813,2023-06-12,Delhi,,3.7/5,0
4273.0,26,female,107659 USD,2987.229607667936,08-17-2018,,,3.9,No
1145.0,64,female,"89,506",1597.6817305771478,12-30-2019,,Home,4.3,0
6010.0,29,,96586 USD,1738.503904570044,2021-07-11,Delhi,Clothing,4.8,1
4040.0,59,male,$22606,730.6753383937848,,Mumbai,Clothing,1.1,Y
2462.0,68,M,36482 USD,4059.619561610317,02-19-2022,mumbai,Home,1.7,0
5676.0,68,Female,$118829,2161.2213718542316,15/07/2019,Bangalore,Electronics,4.2,Yes
2584.0,23,F,$91873,4814.075524423655,10-07-2021,Mumbai,home,1.3/5,0
1482.0,5,Female,53948,1089.481561129691,2022-01-05,,,4.6,0
4179.0,41,Female,$109987,3441.0363926043606,09-27-2019,mumbai,Home,1.5,Y
2249.0,44,,111801,2879.1034307096415,2019-04-04,Mumbai,home,2.1,
5768.0,55,Male,111250,3032.3193586441284,13/01/2023,mumbai,electronics,1.6,No
1630.0,25,female,40875 USD,1313.0229683336647,01-25-2018,Mumbai,Clothing,3.5/5,
1661.0,18,female,"33,057",183.26711178732455,28/02/2021,Delhi,home,4.3/5,1
4503.0,N/A,female,52400 USD,3231.5645230946907,2023-05-19,Kolkata,,2.1,0
3852.0,66,Male,91458 USD,3338.1779524455496,2019-01-05,mumbai,,1.3,N
3466.0,66,,88607 USD,2308.3612494849062,2021-12-30,mumbai,electronics,2.6,Y
1987.0,41,M,107561 USD,2398.64711942815,2021-06-01,mumbai,Clothing,2.2,No
2546.0,64,M,"47,503",4390.442310870374,08/10/2020,Bangalore,electronics,3.3/5,0
1649.0,24,,"43,765",3314.44096332156,2019-09-03,Kolkata,Clothing,2.6/5,1
1968.0,36,F,$121096,712.7601088604143,2021-10-07,Kolkata,Clothing,2.4/5,N
3637.0,39,M,"139,466",4121.906169258683,12-31-2022,Mumbai,home,2.2/5,Y
2100.0,52,,$66612,4499.876424451038,17/02/2022,Bangalore,,4.3,1
1440.0,47,M,$118318,3655.028838710409,2021-05-05,Kolkata,Home,4.3,No
6016.0,46,female,104335,2140.164611588738,04-19-2018,Chennai,home,3.8,
1769.0,39,male,"120,989",3088.3366339082895,27/02/2023,,Electronics,1.0/5,0
2343.0,28,,113012,3372.075120742193,2021-05-28,Mumbai,electronics,3.1,0
6922.0,37,Female,$101748,1272.2728673435688,2022-12-05,Mumbai,Electronics,2.5,0
5358.0,46,,29428,4355.454780213897,05-01-2023,Chennai,Clothing,3.5/5,Y
4729.0,68,M,51419,2682.6914028376023,2019-12-21,,home,2.2,0
4906.0,58,Male,"85,195",4040.2337675510744,,Chennai,Electronics,4.3,Y
2577.0,59,F,$93695,,,Delhi,Electronics,3.9,0
5008.0,51,male,$109846,1882.574700506764,2022-04-10,,,4.0,Yes
6094.0,18,Male,"122,404",99999,09-18-2022,Hyderabad,Electronics,2.0,
4351.0,48,female,$59142,603.0072806258576,03-08-2019,Bangalore,,,0
5795.0,47,Female,"91,540",4578.804007719199,2023-04-05,Hyderabad,,4.5,Yes
3349.0,65,F,58289,366.3996277448758,28/10/2020,Mumbai,Clothing,1.3,Y
4602.0,35,Male,$96948,2821.1133182410895,2019-09-28,Kolkata,,3.2,1
6699.0,34,,"78,951",2398.64711942815,03-18-2021,Mumbai,Clothing,1.7,No
2241.0,55,M,$31755,2843.128515150589,26/01/2021,Kolkata,,2.1,
2125.0,31,M,141843,4384.630798354548,10-18-2022,Delhi,,2.6,Yes
3601.0,40,F,137985,4400.1923059864785,2021-01-29,mumbai,Clothing,1.3,No
2190.0,42,M,$104553,2382.048183703689,2022-10-20,Hyderabad,Electronics,1.0,0
6101.0,32,,23890 USD,531.0680063329518,01-02-2019,mumbai,electronics,2.1,Y
5131.0,63,Male,114376 USD,1597.8519120204749,01-25-2022,,home,2.2,No
5839.0,39,Male,"145,688",3482.1579228088544,2020-07-13,Mumbai,home,2.9/5,No
6860.0,20,M,37175 USD,3484.190661685477,18/02/2019,Hyderabad,Clothing,4.3/5,
5448.0,36,M,"94,727",1471.0192564656875,07-06-2021,,Electronics,1.0,
1072.0,61,female,85687,2919.67042030769,2023-04-11,,electronics,3.7,0
6472.0,51,Female,104983 USD,1032.8499165896842,2018-12-22,Delhi,Home,2.5,No
2914.0,52,F,$108287,2597.573262784199,01-11-2018,Hyderabad,Clothing,3.1,Y
6189.0,67,Male,"114,711",1212.3887147835899,10/12/2021,Kolkata,Home,4.2,
3472.0,18,F,"44,288",4006.919483738832,2022-05-14,Bangalore,home,1.3,Yes
4046.0,69,female,$66629,3845.1901103228984,2021-06-27,mumbai,home,4.6/5,N
1707.0,,Male,136779,3275.7548652011146,2022-08-03,,electronics,4.1/5,1
2804.0,46,female,67800 USD,645.4703941156674,2023-02-14,Delhi,electronics,1.1,Yes
4713.0,23,female,57367,2248.1427833335874,2022-04-23,Hyderabad,Home,2.4,N
6051.0,54,male,97810 USD,34.81270175852238,2021-02-19,Mumbai,home,2.7/5,Y
3564.0,18,M,97754,3205.649077764406,28/04/2023,Chennai,electronics,2.8,N
3475.0,68,,"109,328",3760.5658042949217,2018-03-06,Chennai,electronics,3.0,Y
4610.0,18,male,88513,2956.3289744272606,2022-08-09,Delhi,home,1.8,N
5255.0,44,F,"102,762",1001.6959527120822,18/08/2021,,home,1.1,
3823.0,38,,49022 USD,1220.2719715963412,05/05/2018,Chennai,Electronics,1.3,Yes
2735.0,unknown,F,89329,527.0577504481832,08/11/2018,,,3.3,0
2585.0,33,M,79414,2672.0639438639637,2021-04-29,Bangalore,electronics,2.2,0
1066.0,61,,21659,-500,02-14-2020,Delhi,Home,3.8,0
4061.0,N/A,male,77941 USD,3390.102980181098,2020-09-28,Mumbai,Clothing,1.5,Y
3428.0,57,F,57930,99999,22/05/2020,Mumbai,Clothing,4.8/5,No
5153.0,43,male,"63,473",71.92447815019607,2022-01-13,Delhi,home,1.1,0
1341.0,33,M,147015 USD,3835.9520761414633,01-06-2023,Chennai,,4.1,Y
6249.0,45,,"75,598",3894.3188515631623,11-25-2019,Chennai,Home,2.5,
3774.0,18,,"36,040",151.33854415966806,28/03/2021,Mumbai,Electronics,3.0,Y
6291.0,53,Male,"89,806",925.2473129271242,2021-10-08,Bangalore,electronics,2.5/5,N
3817.0,27,female,33286,1750.012047604534,18/01/2023,Kolkata,Electronics,1.3,Y
3661.0,60,female,$89139,1172.6724441468918,,Chennai,Home,3.5,N
2232.0,34,male,"132,076",4790.85506606124,2020-03-09,Bangalore,Electronics,3.0,
4874.0,40,,75916 USD,4750.013946153478,2019-11-05,mumbai,home,4.9,
3401.0,24,F,37600,3271.645860101149,,Chennai,Clothing,2.5,Y
2494.0,61,male,"22,291",,19/10/2022,Kolkata,home,4.1,No
6917.0,unknown,male,33123,1060.7831323256419,2020-06-30,Delhi,electronics,3.6,No
5211.0,24,Female,"149,303",3644.5229006562454,2019-02-10,Hyderabad,home,2.5,Yes
1661.0,61,,$23811,4517.967202056187,09-22-2020,Mumbai,Home,4.4/5,
4883.0,32,female,$98883,3032.3193586441284,09-13-2022,Delhi,Home,1.2/5,0
6561.0,51,,51276 USD,3688.2535798284125,2022-06-15,Chennai,electronics,3.1,No
4619.0,63,M,74145 USD,2055.4558309606746,11-06-2020,Kolkata,electronics,4.4,N
2868.0,62,male,66619 USD,1229.752835398749,2019-09-29,Mumbai,Clothing,2.3,Y
3334.0,21,Female,$101049,2079.674151640534,2021-07-07,Hyderabad,Electronics,2.4,1
4374.0,31,Female,90678,3108.520976005018,2023-06-04,Hyderabad,Clothing,1.3,
2016.0,31,female,"108,782",2789.2679934646376,2020-06-08,Kolkata,home,3.5,Y
5406.0,33,female,"111,043",1669.9117003173885,2021-10-10,Kolkata,Electronics,3.5,
1207.0,24,female,46714,1186.8218989803568,2019-05-04,Chennai,electronics,4.8/5,
3665.0,49,M,75685 USD,3109.1597014674644,2021-05-22,Mumbai,Home,2.7/5,Y
3493.0,36,Female,32194 USD,4761.347448906843,2018-08-27,mumbai,home,2.2,
1632.0,19,F,$93062,4230.875861962127,29/06/2018,mumbai,Clothing,4.4,0
3102.0,27,M,$84037,970.4520733641335,,,,3.2/5,
3959.0,67,Male,$39362,2802.4788787677303,2022-09-04,Chennai,,3.1/5,No
4083.0,34,male,74499 USD,4112.897758486985,12/03/2021,Hyderabad,electronics,4.3/5,No
5752.0,54,female,66281 USD,,11-13-2018,Delhi,Electronics,3.1/5,Y
6519.0,29,Female,82813,2620.925324049004,06-21-2021,Delhi,,1.1/5,No
2931.0,,male,"64,852",3530.1898498546216,2018-08-20,,Electronics,,
4719.0,39,,"142,621",2373.0336294007184,2022-09-04,Hyderabad,Home,1.5,
3562.0,49,M,"131,653",193.0531869187661,18/12/2022,mumbai,electronics,2.9,N
2679.0,58,Male,"67,836",4124.83253908594,06-01-2022,mumbai,electronics,4.7,
1236.0,37,,24595 USD,4887.596648719846,2021-08-19,Hyderabad,home,4.8,N
5443.0,18,M,115930,10.592038105141539,2018-11-27,Chennai,home,4.9/5,1
5725.0,N/A,,$35402,1575.9557138325363,2019-07-15,Bangalore,Electronics,3.6,
2540.0,64,F,$145798,4691.794258055606,06/08/2020,,,3.4,Y
4943.0,unknown,male,85283 USD,1709.9750811611027,2018-09-05,Kolkata,,1.0/5,0
6367.0,23,,$112676,2796.765128993045,10-10-2018,Bangalore,Clothing,4.9,N
1363.0,36,M,"108,131",3427.129056729264,08-03-2021,Mumbai,Electronics,4.7,Yes
3368.0,35,Male,"62,723",,07-28-2020,Chennai,,2.5,No
1285.0,23,Female,71322,3819.061875681122,02-01-2018,Kolkata,home,4.9,
1148.0,62,Female,66764 USD,1310.383452995163,03-04-2022,Kolkata,home,1.8,Y
6203.0,50,,$44911,617.977165658899,08-21-2022,mumbai,home,1.4/5,N
5037.0,40,male,111288,4344.711791544908,2019-06-14,Delhi,Electronics,1.4,
5551.0,40,female,$39405,585.7972427595197,2019-01-16,Mumbai,electronics,,N
2766.0,43,female,78122 USD,2160.2936161114785,03-04-2018,Bangalore,Clothing,3.1,Yes
5895.0,30,Female,,2585.9927369904017,05-08-2018,Delhi,Clothing,4.2,N
6280.0,24,M,$119489,4728.311185399589,04-01-2022,Hyderabad,home,2.5/5,Y
2012.0,32,M,121589,1333.48520193932,06-12-2018,Chennai,Home,4.7,1
3831.0,61,F,148909,4722.316896524034,2020-08-15,,Electronics,2.0,
3507.0,44,male,23447,3109.1597014674644,28/06/2021,Bangalore,,2.2/5,1
2523.0,,F,$73143,1001.6959527120822,2022-07-31,,,4.1/5,Yes
3785.0,50,female,$82906,4060.3026593156096,28/01/2023,Kolkata,electronics,3.0,Y
3556.0,32,Female,30662 USD,3388.4012670730003,2018-10-22,mumbai,home,1.7,Yes
4725.0,53,,$83001,3052.5229971362396,2018-06-28,Bangalore,Home,3.5,Yes
,62,M,78282,2063.4908849767626,2018-08-17,Delhi,home,1.5/5,Yes
6782.0,44,Female,24899 USD,2616.0301165402575,06-01-2020,Mumbai,Home,4.4,N
2601.0,22,Male,"48,582",2143.7563723357284,2019-01-29,Delhi,Clothing,1.7,No
3408.0,-3,Female,134364,3810.0923248997838,23/11/2019,Chennai,Home,2.2,N
1340.0,50,Male,,504.10692024683993,2021-11-20,mumbai,,4.4,Y
3817.0,33,F,143513,1639.098921794917,2018-03-13,Chennai,Clothing,3.3/5,0
3496.0,40,F,$62213,3112.3687541671743,11-14-2018,Bangalore,Electronics,1.4,Yes
6962.0,55,female,$127578,4943.166419049415,07/04/2023,Delhi,Home,1.6/5,Yes
5930.0,33,Female,$95871,3372.332587360767,18/08/2019,Mumbai,electronics,1.5,No
6299.0,31,Female,$103205,3786.12800039578,14/01/2019,Kolkata,electronics,2.8,1
2725.0,46,Male,"94,081",1229.752835398749,06-25-2020,Chennai,Home,3.3/5,Yes
2689.0,43,F,$125783,4493.2432153794725,16/05/2018,Mumbai,Electronics,1.0,N
4267.0,52,Male,123559,2389.445591538144,2019-12-31,Hyderabad,electronics,1.6/5,
5406.0,32,F,103805,1218.0737970584566,07-03-2022,Bangalore,home,3.4,Yes
1261.0,20,Male,"144,698",3764.2835975629864,02/11/2021,Mumbai,electronics,1.9,Y
2442.0,40,F,57830 USD,4039.7021994865117,27/04/2023,Bangalore,Electronics,2.4/5,
1405.0,46,Male,"27,066",1860.742658069741,16/02/2021,Hyderabad,Clothing,4.2/5,No
3190.0,51,,"30,712",3275.7548652011146,,Mumbai,Clothing,3.8/5,0
5437.0,50,F,"101,527",4819.23815921407,2019-06-14,mumbai,Clothing,1.8/5,1
6435.0,58,male,149453 USD,3097.1967782536362,02-11-2023,Mumbai,Electronics,4.2,0
1243.0,58,Male,146888 USD,3704.9186082142037,07-23-2020,Kolkata,Clothing,3.0,Y
5585.0,40,Female,"121,326",4559.864029804331,2019-10-28,Hyderabad,Clothing,2.6,N
5107.0,24,female,$145464,4485.176933755129,07/06/2019,,Electronics,3.7,0
1560.0,20,male,$85365,4615.774188555518,08-01-2022,mumbai,home,1.1/5,Y
5137.0,49,,"107,185",3696.59847634858,2019-01-22,mumbai,electronics,2.9/5,0
3725.0,48,Male,119851 USD,387.940830029329,2019-07-28,Delhi,Electronics,1.6,Yes
1593.0,35,female,$50806,4163.34237176158,06/08/2019,,Electronics,3.9,No
6548.0,60,Female,$32210,2361.8089647649763,2019-07-27,Mumbai,Home,4.9,Yes
2826.0,24,,"56,972",3358.851366888435,06/10/2019,Kolkata,Clothing,4.8,No
,58,Female,"125,894",3994.487722297547,27/07/2019,Mumbai,,1.6,N
4287.0,18,F,"54,136",3786.12800039578,2023-04-12,Kolkata,home,3.4,Y
5073.0,31,,64297 USD,356.7392555157385,2020-05-19,mumbai,,4.0,
6789.0,69,female,136445,4943.490960297512,2021-07-16,Chennai,Home,1.7,No
1133.0,49,,35945 USD,1891.4114273394212,28/03/2022,mumbai,home,1.0/5,Y
4138.0,23,M,115201,2368.339911084356,2019-07-01,Delhi,Clothing,4.1,
4919.0,56,F,"62,477",4786.049736470945,2022-02-18,Mumbai,,2.0/5,0
6043.0,27,female,"99,180",1946.0525356756584,,,Clothing,1.8/5,
1072.0,24,Male,90453 USD,3584.6815850190774,05-06-2022,Hyderabad,Clothing,1.9,
5494.0,43,,,4549.2282083294895,07-09-2019,Bangalore,electronics,1.8,No
6524.0,51,Male,97413,3271.2754875705446,10-30-2022,Hyderabad,home,2.6,Yes
5225.0,47,Female,"33,224",4284.465336358531,2018-04-21,Delhi,home,3.1,No
3978.0,53,male,23052,2395.753661138784,07/09/2021,Chennai,Home,4.9,No
6907.0,38,,,4318.092071570073,06-11-2019,Chennai,Electronics,4.7,1
5361.0,34,M,61150 USD,1781.769340862772,06-26-2018,Chennai,Clothing,3.7,0
6656.0,50,Male,116204 USD,4971.324062241814,,Kolkata,Clothing,4.0,0
2985.0,27,female,"37,316",1149.8971170293967,2022-04-24,Hyderabad,,1.6,
1792.0,68,,"73,389",2192.107125662781,04-11-2022,,Home,2.9,N
6408.0,64,,83332 USD,3953.5108495104805,2019-09-16,Bangalore,home,4.9,0
5259.0,59,male,27240,99999,12/06/2023,mumbai,electronics,4.5,Yes
1094.0,68,male,117095 USD,820.6281339448776,2020-08-01,mumbai,home,4.0,Yes
6901.0,29,female,88774,2252.9059917878285,2019-04-18,Bangalore,electronics,3.2/5,Y
2133.0,33,male,63175 USD,4449.891496716038,2022-05-06,mumbai,electronics,3.7,No
5917.0,58,Male,20565,3561.8362910932674,09-20-2020,Kolkata,home,3.2,No
1237.0,49,female,107298 USD,3052.5594524177045,2020-05-28,Mumbai,,2.1,0
3946.0,32,female,$91094,848.8062643553831,2021-11-12,Kolkata,Clothing,1.1,No
3530.0,44,Female,36375,3409.4655946325056,01-26-2021,Bangalore,electronics,4.0,Yes
2960.0,45,M,45710 USD,2166.1934580840243,2021-12-05,Bangalore,,2.4,1
2048.0,34,,69895 USD,4851.120677975188,10-30-2021,,Home,2.3/5,Y
6772.0,63,Female,"143,552",1755.7633148412817,2018-06-19,,Home,3.9,No
3529.0,67,M,96639,,2020-10-10,Mumbai,electronics,4.6,1
3964.0,19,female,35174 USD,1069.9495152908437,25/02/2018,Hyderabad,Clothing,3.5/5,0
1963.0,53,,$127026,4158.640296924725,23/10/2022,Hyderabad,electronics,3.7/5,N
1536.0,67,male,107329,693.6141748086476,11-21-2018,,Home,,Yes
6699.0,24,M,"47,597",4971.324062241814,2019-10-20,,Home,4.7/5,N
5223.0,30,female,"94,289",4724.996240812618,08-14-2020,Hyderabad,home,1.5,Yes
4679.0,32,female,58397 USD,4712.72125563398,2018-09-17,Chennai,Clothing,2.4/5,Y
5187.0,42,Female,"91,854",4832.727491104616,10-03-2019,,home,4.8,0
4724.0,,Female,53069,4049.397123592191,2019-07-16,,,4.4,N
1542.0,39,male,"105,687",765.2911474457981,2018-12-06,Chennai,,3.7,Y
1845.0,43,F,138968 USD,4513.5874696913015,02-05-2023,,,1.4/5,
4603.0,50,Male,60274,1817.6097957487086,2019-02-08,,Electronics,1.4,
6777.0,28,F,$94237,,06-16-2019,Delhi,,4.3/5,Y
4036.0,27,F,92498,800.362413323088,12/04/2021,Bangalore,electronics,1.8,Y
6947.0,42,,58197,762.6388939285329,03-05-2020,,home,4.2,N
3494.0,54,,68634 USD,3968.6311035355097,2022-04-11,Delhi,,4.7,N
5485.0,65,male,50041,1117.3589573393797,2021-03-29,Mumbai,Clothing,3.9,N
3719.0,60,,$27248,,10-30-2020,Delhi,,1.1,
2884.0,unknown,M,$105365,113.49930060294183,08-17-2019,Delhi,electronics,1.9,
5138.0,55,male,"22,203",1170.5755603302894,2021-07-03,Kolkata,,2.8,No
5349.0,58,male,"71,986",4237.608677122475,09-09-2019,Chennai,electronics,4.3,Y
4201.0,,female,45370,1202.2547972185146,,Mumbai,electronics,3.2,0
6179.0,41,female,55247,2297.441214622338,2019-12-15,Kolkata,electronics,2.7,No
3710.0,57,female,144403,1968.5965433060953,2018-12-10,,Clothing,3.1,Yes
6636.0,63,Male,139544 USD,2737.781256013951,2022-04-09,Delhi,Electronics,3.0,
2953.0,50,M,95922 USD,2672.0639438639637,2021-10-28,,Home,1.9,N
5737.0,34,M,$145408,1584.7108078180756,2021-12-29,Kolkata,Electronics,1.7,0
4850.0,41,female,20434,3073.8356689337375,05-12-2023,Kolkata,Home,3.5,1
1689.0,54,F,82982 USD,3507.838576344821,2018-02-15,Mumbai,home,1.9,Yes
6372.0,19,Male,"85,180",3761.650218187659,19/10/2022,Mumbai,,4.1,Y
